,AnnualHouseholdIncome,BirthYear2020,CoronavirusConcern2,CoronavirusEmployment,CoronavirusIntent_Mask,CoronavirusIntent_SixFeet,CoronavirusIntent_StayHome,CoronavirusIntent_WashHands,CoronavirusLocalCommunity,CoronavirusSupportSystem,CoronavirusSymptomSelect,CoronavirusUnderstanding1,CoronavirusUnderstanding2,CoronavirusUnderstanding3,CoronavirusUnderstanding4,CoronavirusWhenShouldReopen,Education_Alt2,Ethnicity,Gender,HasCoronavirusBelief,PoliticalBeliefsNoOp,PoliticalPartyNoOp,Religion_Alt1,Religiosity_Alt2,TrumpApproveNoOp,ZipCode,startTime
8534,50000.0,1964,3.3,['was-full'],91.0,44,40,44,1000.0,"['fam-friend', 'local-gov', 'state-gov', 'fedgov', 'religious', 'employer', 'local-community', 'private-org']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,1-mo,college,black,female,0.0,5.2,5.1,nothing-in-particular,0.0,5.5,322,2020-06-05 00:46:03.733
8535,124999.0,1982,3.8,['was-full'],54.0,85,31,70,0.0,"['fam-friend', 'employer', 'religious']",['nasal'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],three-in-ten,1-mo,college,white,female,4.4,9.1,9.1,evangelical-protestant,9.2,9.2,245,2020-06-05 00:46:10.102
8536,50000.0,1980,0.0,['was-full'],0.0,33,0,0,0.0,['other'],['none'],['none-true'],['all-spread-covid'],['only-sick-spread'],one-in-30k,immediate,some-college,other-mixed,male,0.0,4.9,5.2,other-protestant,10.0,10.0,530,2020-06-05 00:46:30.413
8537,44000.0,1968,5.6,"['was-full', 'now-full']",67.0,62,39,37,0.0,"['employer', 'fam-friend']",['none'],"['corona-similar-flu', 'elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,1-mo,some-college,white,female,0.3,3.9,7.9,something-else,7.9,8.0,338,2020-06-05 00:46:39.768
8538,65000.0,1978,8.2,['was-full'],100.0,63,4,100,1.0,['fam-friend'],['none'],"['corona-similar-flu', 'elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-30k,3-wk,some-college,white,male,0.6,6.9,7.7,nothing-in-particular,4.2,7.1,347,2020-06-05 00:46:44.249
8539,12000.0,1977,8.9,"['now-full', 'was-part']",92.0,100,100,100,12.0,"['fam-friend', 'religious', 'state-gov']","['muscle-ache', 'dry-cough']","['corona-only-elderly', 'corona-similar-flu']",['non-natives-spread-covid'],['infect-from-animal'],one-in-30k,3-wk,highschool,white,female,10.0,10.0,9.5,catholic,10.0,10.0,042,2020-06-05 00:46:44.886
8540,190000.0,1955,10.0,['was-full'],89.0,100,100,100,0.0,"['fam-friend', 'employer']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,yr-plus,college,white,female,2.6,3.3,2.8,jewish,7.5,0.0,208,2020-06-05 00:47:09.969
8541,65000.0,1969,6.3,['was-full'],83.0,76,60,81,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-30k,1-mo,highschool,white,female,1.1,7.1,6.8,something-else,6.6,8.0,335,2020-06-05 00:47:28.981
8542,70000.0,1956,6.0,"['was-full', 'now-full']",69.0,90,70,94,0.0,"['fam-friend', 'employer', 'local-community', 'local-gov', 'private-org']",['fatigue'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-in-ten,1-mo,college,white,female,0.9,8.3,8.4,other-protestant,2.2,9.0,312,2020-06-05 00:47:46.131
8543,17000.0,1985,5.9,['was-disabled'],100.0,90,69,39,0.0,"['local-community', 'state-gov', 'no-one', 'fam-friend']","['short-breath', 'diarrhea', 'muscle-ache', 'fatigue', 'nasal', 'headache', 'nausea-vomit']","['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,2-wk,some-college,white,female,5.6,1.3,3.5,nothing-in-particular,3.2,0.1,601,2020-06-05 00:47:52.174
8544,300000.0,1993,5.4,['was-full'],46.0,46,48,48,1.0,['employer'],['none'],['none-true'],['all-spread-covid'],['only-sick-spread'],three-in-ten,2-wk,some-college,white,male,5.2,4.8,4.9,something-else,5.0,4.9,338,2020-06-05 00:47:58.570
8545,40000.0,1992,6.0,['now-jobless'],27.0,27,28,31,0.0,['no-one'],['none'],"['elderly-more-risk', 'corona-all-hospitalize', 'corona-kills-most']",['all-spread-covid'],['only-sick-spread'],one-in-30k,2-mo,some-college,hispanic-latino,male,6.4,2.9,2.2,catholic,3.1,2.6,912,2020-06-05 00:48:05.119
8546,50000.0,1977,4.8,['was-full'],88.0,72,98,69,2.0,"['fam-friend', 'employer', 'private-org', 'local-community']",['fatigue'],"['elderly-more-risk', 'corona-all-hospitalize']",['non-natives-spread-covid'],['asymptomatic-spread'],three-in-ten,4-mo,college,white,female,2.3,3.0,1.8,jewish,1.8,0.0,209,2020-06-05 00:48:08.564
8547,75000.0,1984,7.0,['was-full'],84.0,84,87,85,0.0,['state-gov'],"['dry-cough', 'fatigue', 'sore-throat', 'fever', 'headache']",['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],three-in-ten,2-mo,some-college,white,male,4.3,6.3,2.0,nothing-in-particular,2.1,2.9,984,2020-06-05 00:48:08.854
8548,20000.0,1991,7.3,['now-part'],57.0,77,63,76,0.0,['fedgov'],['none'],['corona-all-hospitalize'],['non-natives-spread-covid'],['infect-from-animal'],three-percent,immediate,some-college,hispanic-latino,male,6.9,7.2,6.6,evangelical-protestant,8.3,7.7,301,2020-06-05 00:49:29.618
8549,175000.0,1978,9.4,['was-full'],92.0,94,92,94,0.0,['no-one'],['nasal'],"['corona-similar-flu', 'elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-in-ten,yr-plus,postgrad,asian,female,6.4,2.2,0.8,atheist,1.0,1.0,100,2020-06-05 00:49:32.795
8550,40000.0,1953,6.1,['was-retired'],100.0,95,40,61,0.0,"['fam-friend', 'religious']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,few-days,highschool,white,female,1.0,4.9,4.3,evangelical-protestant,8.1,4.1,368,2020-06-05 00:49:40.398
8551,30000.0,1982,7.5,['was-part'],98.0,100,93,91,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize', 'corona-kills-most']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,2-wk,highschool,black,male,0.6,3.9,2.7,evangelical-protestant,4.9,0.4,334,2020-06-05 00:49:43.335
8552,140000.0,1982,5.1,['now-full'],100.0,96,94,94,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-30k,6-mo,postgrad,white,female,0.6,4.0,6.6,catholic,6.0,5.9,117,2020-06-05 00:49:44.546
8553,75000.0,1958,6.5,['was-retired'],88.0,79,65,77,0.0,['fam-friend'],['none'],['corona-all-hospitalize'],['all-spread-covid'],['asymptomatic-spread'],one-in-30k,1-wk,highschool,white,female,1.7,3.4,9.4,catholic,5.9,7.6,212,2020-06-05 00:50:33.088
8554,16000.0,1958,5.2,['now-disabled'],100.0,94,91,58,0.0,['fam-friend'],"['dry-cough', 'short-breath', 'muscle-ache', 'fatigue', 'nausea-vomit', 'headache']","['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,6-mo,college,white,female,0.4,4.3,8.5,something-else,7.2,7.6,242,2020-06-05 00:50:36.202
8555,29000.0,1950,9.8,['now-jobless'],81.0,97,96,52,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-30k,2-mo,some-college,white,female,0.2,7.0,9.7,other-protestant,5.6,9.8,463,2020-06-05 00:50:44.280
8556,45000.0,1971,7.6,"['was-full', 'now-jobless']",100.0,96,78,75,0.0,"['fam-friend', 'local-community', 'fedgov']","['nasal', 'headache']","['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,1-mo,highschool,white,female,0.0,5.4,10.0,something-else,7.9,10.0,294,2020-06-05 00:51:01.408
8557,26000.0,1982,7.4,"['was-full', 'now-full']",100.0,99,77,79,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,immediate,highschool,white,female,0.1,4.7,5.2,nothing-in-particular,4.1,3.0,151,2020-06-05 00:51:08.781
8558,91000.0,1987,8.2,['was-full'],100.0,98,100,95,0.0,"['fam-friend', 'private-org']",['none'],['young-invulnerable'],['ethnicity-spreads-covid'],['only-sick-spread'],three-in-ten,3-mo,some-college,white,male,0.7,7.4,0.3,mormon,10.0,0.6,958,2020-06-05 00:51:16.792
8559,25000.0,1992,8.6,['now-part'],91.0,90,87,90,1.0,['local-gov'],['fatigue'],['young-invulnerable'],['ethnicity-spreads-covid'],['only-sick-spread'],three-in-ten,3-wk,college,white,male,8.8,9.1,9.0,muslim,8.8,8.3,921,2020-06-05 00:51:22.836
8560,23000.0,1979,10.0,['was-jobless'],90.0,94,94,94,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,1-yr,some-college,white,female,0.0,1.7,0.0,jewish,0.7,0.0,125,2020-06-05 00:51:40.408
8561,140000.0,1992,6.2,['was-full'],79.0,79,24,100,0.0,"['fam-friend', 'employer']",['none'],"['corona-similar-flu', 'elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-30k,2-mo,college,white,female,0.0,1.3,1.2,nothing-in-particular,1.8,0.0,300,2020-06-05 00:51:40.792
8562,40000.0,1993,10.0,['was-full'],92.0,99,99,100,2.0,"['fam-friend', 'local-gov', 'state-gov', 'fedgov']","['muscle-ache', 'fatigue', 'headache', 'nausea-vomit']",['corona-all-hospitalize'],['all-spread-covid'],['asymptomatic-spread'],three-percent,immediate,college,hispanic-latino,female,4.7,0.0,5.0,atheist,4.6,4.8,571,2020-06-05 00:52:02.541
8563,50000.0,1994,9.0,"['now-full', 'now-part']",89.0,88,8,91,0.0,"['fedgov', 'religious', 'fam-friend']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,few-days,college,hispanic-latino,female,0.8,1.1,4.4,something-else,8.9,0.9,339,2020-06-05 00:52:14.003
8564,150000.0,1972,9.2,['now-full'],93.0,91,96,93,7.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,5-mo,college,white,female,0.5,0.9,0.6,nothing-in-particular,5.3,0.2,640,2020-06-05 00:52:19.153
8565,230000.0,1972,5.5,"['was-full', 'now-full']",40.0,89,59,95,0.0,"['fam-friend', 'employer']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,5-mo,postgrad,white,male,0.5,2.0,2.1,agnostic,1.1,0.4,581,2020-06-05 00:52:26.890
8566,12000.0,1952,9.8,['now-disabled'],97.0,99,100,99,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-in-ten,1-mo,highschool,white,female,2.2,7.0,4.7,nothing-in-particular,4.7,6.6,217,2020-06-05 00:52:45.047
8567,50000.0,1989,9.8,['was-jobless'],97.0,95,91,100,180.0,['no-one'],['none'],"['corona-similar-flu', 'elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,yr-plus,some-college,black,male,0.0,9.5,0.4,evangelical-protestant,4.4,0.0,383,2020-06-05 00:53:04.104
8568,15000.0,1998,10.0,"['now-jobless', 'was-jobless', 'now-disabled']",50.0,100,100,100,0.0,"['fam-friend', 'local-gov', 'state-gov']","['diarrhea', 'nausea-vomit', 'short-breath']","['corona-kills-most', 'corona-all-hospitalize', 'elderly-more-risk']",['all-spread-covid'],['asymptomatic-spread'],almost-all,1-mo,school,hispanic-latino,male,0.1,7.0,0.0,something-else,4.0,2.1,895,2020-06-05 00:53:07.582
8569,100000.0,1968,8.8,['was-full'],100.0,100,92,94,0.0,['fam-friend'],['none'],['corona-similar-flu'],['ethnicity-spreads-covid'],['infect-from-animal'],three-in-ten,immediate,school,hispanic-latino,female,4.3,9.5,5.0,nothing-in-particular,10.0,9.4,751,2020-06-05 00:53:07.838
8570,30000.0,2000,0.0,"['was-full', 'now-jobless']",7.0,54,7,94,0.0,"['state-gov', 'fedgov']",['none'],['none-true'],['all-spread-covid'],['asymptomatic-spread'],one-in-30k,immediate,some-college,white,male,0.9,5.7,5.3,buddhist,8.7,8.9,444,2020-06-05 00:53:13.582
8571,30000.0,1983,3.6,['now-part'],72.0,73,68,63,2.0,['no-one'],['none'],['elderly-more-risk'],['non-natives-spread-covid'],['only-sick-spread'],three-in-ten,3-wk,college,white,female,1.3,2.7,2.3,catholic,7.1,1.4,177,2020-06-05 00:53:13.668
8572,75000.0,1989,7.5,['now-full'],100.0,74,35,68,0.0,['fam-friend'],['none'],['elderly-more-risk'],['all-spread-covid'],['only-sick-spread'],three-in-ten,immediate,college,white,female,0.2,3.5,5.4,buddhist,6.4,5.7,484,2020-06-05 00:53:15.197
8573,61000.0,1991,6.6,['was-full'],76.0,71,100,76,0.0,"['fam-friend', 'employer']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-in-ten,1-mo,college,white,female,0.0,1.4,1.6,nothing-in-particular,1.2,0.1,801,2020-06-05 00:53:26.060
8574,80000.0,1976,5.9,['now-full'],97.0,100,65,96,0.0,"['fam-friend', 'religious', 'state-gov']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,2-mo,postgrad,white,female,0.8,3.6,2.5,other-protestant,9.3,0.6,146,2020-06-05 00:53:28.684
8575,10000.0,1964,5.8,['was-disabled'],0.0,23,75,72,3.0,"['local-community', 'state-gov', 'fam-friend']",['nasal'],['corona-all-hospitalize'],['all-spread-covid'],['only-sick-spread'],thirty-percent,2-wk,school,white,male,0.0,4.0,5.3,something-else,6.8,6.7,985,2020-06-05 00:53:43.164
8576,36500.0,1963,10.0,['now-disabled'],100.0,100,100,100,0.0,['other'],['none'],"['corona-all-hospitalize', 'elderly-more-risk']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,6-mo,highschool,white,female,0.0,5.0,0.0,something-else,0.0,0.0,336,2020-06-05 00:54:26.489
8577,75000.0,1999,10.0,['was-full'],100.0,100,100,100,0.0,['fam-friend'],['none'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],three-percent,6-mo,some-college,asian,female,0.0,1.2,2.5,nothing-in-particular,0.4,0.0,606,2020-06-05 00:54:41.604
8578,14999.0,1996,7.7,['now-jobless'],59.0,83,32,66,1.0,['fam-friend'],"['short-breath', 'sore-throat']",['corona-similar-flu'],['all-spread-covid'],['asymptomatic-spread'],three-percent,2-wk,college,other-mixed,female,5.6,5.5,5.0,nothing-in-particular,5.9,5.4,800,2020-06-05 00:54:42.699
8579,130000.0,1979,8.2,['was-jobless'],85.0,81,83,70,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,6-mo,college,white,female,0.0,4.9,5.0,nothing-in-particular,5.3,7.0,352,2020-06-05 00:54:44.365
8580,145000.0,1977,9.8,['was-jobless'],73.0,86,68,84,0.0,['employer'],['diarrhea'],"['corona-similar-flu', 'young-invulnerable']",['ethnicity-spreads-covid'],['asymptomatic-spread'],three-percent,1-mo,postgrad,white,female,9.7,9.4,8.0,evangelical-protestant,9.4,8.9,926,2020-06-05 00:55:09.965
8581,8000.0,1970,3.1,"['was-disabled', 'now-disabled']",9.0,71,33,95,0.0,"['local-community', 'fedgov', 'local-gov', 'state-gov', 'fam-friend']",['none'],"['corona-similar-flu', 'elderly-more-risk', 'corona-all-hospitalize']","['non-natives-spread-covid', 'ethnicity-spreads-covid']",['asymptomatic-spread'],one-in-30k,3-wk,highschool,white,female,0.3,4.9,4.9,something-else,5.7,4.9,490,2020-06-05 00:55:16.150
8582,250000.0,1975,10.0,['was-part'],54.0,95,89,95,0.0,['fam-friend'],['none'],"['corona-similar-flu', 'elderly-more-risk']",['all-spread-covid'],['asymptomatic-spread'],almost-all,immediate,college,white,male,0.0,9.5,5.1,catholic,9.2,9.7,054,2020-06-05 00:55:18.641
8583,90000.0,1945,9.6,['was-full'],90.0,95,93,89,1.0,['fedgov'],"['diarrhea', 'nausea-vomit']","['elderly-more-risk', 'corona-all-hospitalize']",['ethnicity-spreads-covid'],['asymptomatic-spread'],one-in-1k,few-days,highschool,white,male,5.2,9.7,9.2,something-else,4.6,9.1,465,2020-06-05 00:55:34.318
8584,77373.0,1993,6.1,['was-full'],56.0,56,55,66,67536.0,['state-gov'],['none'],['corona-all-hospitalize'],['all-spread-covid'],['only-sick-spread'],three-percent,yr-plus,some-college,hispanic-latino,male,5.9,7.2,5.7,catholic,5.4,6.7,080,2020-06-05 00:55:44.411
8585,37000.0,1976,8.8,['now-full'],96.0,96,95,98,0.0,['fam-friend'],['none'],['corona-kills-most'],['all-spread-covid'],['infect-from-animal'],thirty-percent,yr-plus,highschool,black,male,0.4,10.0,1.4,nothing-in-particular,3.0,0.9,606,2020-06-05 00:55:46.149
8586,70000.0,1962,0.9,['was-full'],60.0,57,64,77,0.0,"['employer', 'fam-friend', 'religious', 'local-gov']",['none'],"['corona-similar-flu', 'elderly-more-risk', 'corona-all-hospitalize']","['all-spread-covid', 'non-natives-spread-covid', 'ethnicity-spreads-covid']","['asymptomatic-spread', 'only-sick-spread', 'infect-from-animal']",three-in-ten,1-mo,college,white,male,0.4,9.6,7.3,evangelical-protestant,7.5,9.4,600,2020-06-05 00:55:49.774
8587,28000.0,1971,7.3,['was-part'],100.0,100,83,71,0.0,['fam-friend'],['none'],['corona-all-hospitalize'],['all-spread-covid'],['only-sick-spread'],one-in-1k,3-mo,some-college,white,female,0.0,6.4,6.8,nothing-in-particular,3.3,2.7,770,2020-06-05 00:55:52.550
8588,99000.0,2002,7.7,"['was-part', 'now-jobless']",100.0,76,100,71,3.0,"['fam-friend', 'fedgov']",['sore-throat'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],thirty-percent,2-wk,highschool,white,female,1.7,3.2,3.4,catholic,7.0,2.7,900,2020-06-05 00:55:57.875
8589,174000.0,1963,9.6,['now-part'],97.0,98,75,98,0.0,['local-community'],['none'],"['corona-all-hospitalize', 'elderly-more-risk']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,6-mo,some-college,white,female,0.2,7.3,6.3,other-protestant,10.0,5.6,170,2020-06-05 00:56:00.092
8590,135000.0,2000,7.0,['was-full'],59.0,82,71,72,200.0,"['state-gov', 'fam-friend']",['headache'],"['young-invulnerable', 'elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,few-days,postgrad,white,female,1.5,0.0,0.1,jewish,2.0,0.0,191,2020-06-05 00:56:10.268
8591,22000.0,1997,5.0,['now-full'],93.0,97,81,45,0.0,['employer'],['dry-cough'],['corona-similar-flu'],"['ethnicity-spreads-covid', 'all-spread-covid']",['only-sick-spread'],one-in-1k,few-days,some-college,black,male,0.8,4.2,4.3,catholic,8.2,0.7,778,2020-06-05 00:56:17.413
8592,11000.0,1986,8.2,"['was-disabled', 'now-disabled']",100.0,100,100,63,0.0,"['fam-friend', 'religious']","['muscle-ache', 'headache', 'nausea-vomit']","['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-in-ten,1-yr,college,white,female,1.9,10.0,10.0,something-else,10.0,10.0,750,2020-06-05 00:56:31.850
8593,200000.0,1999,3.2,['was-jobless'],53.0,48,48,48,0.0,['no-one'],['none'],['none-true'],['all-spread-covid'],['asymptomatic-spread'],almost-all,1-mo,college,black,female,2.2,1.9,4.9,nothing-in-particular,5.1,4.9,765,2020-06-05 00:56:33.795
8594,42000.0,1977,4.6,['was-full'],60.0,58,47,92,2.0,['fam-friend'],['none'],"['corona-all-hospitalize', 'elderly-more-risk']",['all-spread-covid'],['asymptomatic-spread'],one-in-30k,immediate,college,white,female,1.8,1.6,4.8,agnostic,1.9,0.5,756,2020-06-05 00:57:05.779
8595,73000.0,1966,5.9,['was-full'],100.0,95,97,98,0.0,['fam-friend'],['none'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],three-percent,2-wk,highschool,white,female,0.1,4.1,5.4,other-protestant,9.1,8.2,463,2020-06-05 00:57:07.930
8596,83000.0,1974,7.5,"['was-full', 'now-full']",100.0,61,100,67,0.0,"['fam-friend', 'employer', 'other']","['muscle-ache', 'headache']","['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,1-yr,college,white,female,2.5,5.7,5.9,other-protestant,7.5,1.0,382,2020-06-05 00:57:12.063
8597,60000.0,1987,9.6,"['was-full', 'now-full']",100.0,100,100,100,0.0,['fam-friend'],['fatigue'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],three-percent,2-mo,some-college,white,female,4.3,0.2,0.0,other-protestant,6.1,0.0,234,2020-06-05 00:57:18.278
8598,250000.0,1970,8.7,['was-full'],100.0,98,48,100,0.0,"['fam-friend', 'employer', 'religious', 'state-gov', 'fedgov']",['none'],"['corona-all-hospitalize', 'elderly-more-risk', 'corona-kills-most']",['all-spread-covid'],"['asymptomatic-spread', 'only-sick-spread']",three-in-ten,2-wk,some-college,asian,male,0.7,7.6,7.9,evangelical-protestant,6.1,1.4,801,2020-06-05 00:57:44.571
8599,15000.0,1985,3.9,['now-jobless'],21.0,39,49,63,0.0,"['fam-friend', 'state-gov', 'fedgov']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['ethnicity-spreads-covid'],['asymptomatic-spread'],one-in-30k,2-wk,some-college,white,male,1.7,4.2,8.2,nothing-in-particular,5.3,4.9,660,2020-06-05 00:57:47.535
8600,75000.0,1992,6.9,['now-jobless'],84.0,81,79,100,0.0,"['fam-friend', 'local-community', 'state-gov']",['fatigue'],"['corona-all-hospitalize', 'elderly-more-risk']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,2-wk,some-college,other-mixed,female,1.6,0.0,5.1,nothing-in-particular,0.0,0.0,951,2020-06-05 00:58:01.931
8601,100000.0,1973,8.6,['now-full'],95.0,99,99,97,5.0,['no-one'],['fatigue'],['corona-all-hospitalize'],['all-spread-covid'],['asymptomatic-spread'],thirty-percent,4-mo,postgrad,white,female,4.9,5.3,5.2,catholic,5.4,0.0,087,2020-06-05 00:58:12.688
8602,10000.0,1976,7.0,['was-disabled'],100.0,100,100,100,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']","['all-spread-covid', 'non-natives-spread-covid', 'ethnicity-spreads-covid']",['asymptomatic-spread'],almost-all,2-wk,some-college,black,female,0.0,2.1,0.3,nothing-in-particular,8.2,0.0,277,2020-06-05 00:58:13.049
8603,24000.0,1958,6.7,"['was-part', 'now-part']",46.0,81,31,76,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,1-mo,highschool,white,female,0.1,1.5,0.0,agnostic,3.2,0.0,598,2020-06-05 00:58:23.857
8604,200000.0,1996,6.6,"['was-full', 'was-part']",100.0,100,100,89,40.0,"['fam-friend', 'employer']","['dry-cough', 'short-breath']","['corona-similar-flu', 'young-invulnerable']",['all-spread-covid'],['only-sick-spread'],one-in-1k,immediate,postgrad,asian,male,7.2,6.5,2.5,muslim,9.4,1.5,210,2020-06-05 00:58:27.484
8605,20000.0,1999,1.5,['was-full'],100.0,100,0,77,0.0,['fam-friend'],['none'],['corona-similar-flu'],['non-natives-spread-covid'],['infect-from-animal'],almost-all,2-wk,highschool,hispanic-latino,female,0.0,5.4,4.7,catholic,9.3,0.0,121,2020-06-05 00:58:33.149
8606,20000.0,1976,10.0,['was-full'],100.0,100,100,88,0.0,['no-one'],['none'],"['elderly-more-risk', 'corona-all-hospitalize', 'corona-kills-most']",['all-spread-covid'],"['infect-from-animal', 'asymptomatic-spread']",three-percent,6-mo,school,black,male,0.0,3.4,4.9,nothing-in-particular,2.4,0.0,086,2020-06-05 00:58:34.092
8607,54000.0,1997,4.2,['was-full'],89.0,100,98,91,0.0,"['fam-friend', 'fedgov']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['only-sick-spread'],one-in-1k,2-mo,college,white,female,0.0,3.2,4.7,catholic,6.2,3.1,752,2020-06-05 00:58:40.754
8608,51000.0,1986,7.3,"['was-full', 'now-part']",100.0,98,79,100,0.0,['fam-friend'],"['muscle-ache', 'fatigue', 'sore-throat', 'headache']","['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,1-mo,college,white,female,3.3,1.4,0.0,evangelical-protestant,7.6,0.0,286,2020-06-05 00:58:43.449
8609,30000.0,1999,7.0,['was-jobless'],56.0,79,79,90,0.0,['fam-friend'],"['nausea-vomit', 'headache']","['corona-only-elderly', 'young-invulnerable', 'elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,3-mo,some-college,white,female,0.4,2.8,3.9,something-else,7.1,4.0,245,2020-06-05 00:58:44.041
8610,30000.0,1940,10.0,['was-retired'],100.0,100,58,100,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']","['all-spread-covid', 'ethnicity-spreads-covid']",['asymptomatic-spread'],three-percent,6-mo,highschool,white,female,0.4,1.3,5.2,jewish,9.3,0.1,285,2020-06-05 00:58:58.121
8611,55000.0,1978,6.2,['now-part'],7.0,65,62,58,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,2-wk,college,white,female,0.3,8.9,9.3,evangelical-protestant,9.0,9.3,283,2020-06-05 00:59:07.286
8612,40000.0,1990,2.9,"['was-full', 'now-full']",19.0,77,21,73,0.0,"['employer', 'fam-friend']",['none'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],one-in-30k,2-mo,highschool,white,female,0.4,2.8,4.8,nothing-in-particular,1.6,1.7,597,2020-06-05 00:59:12.971
8613,45000.0,1994,7.4,['was-full'],100.0,85,97,35,0.0,"['local-gov', 'state-gov', 'fam-friend']",['none'],"['young-invulnerable', 'elderly-more-risk']","['all-spread-covid', 'non-natives-spread-covid', 'ethnicity-spreads-covid']",['only-sick-spread'],three-in-ten,1-mo,highschool,black,female,0.0,7.6,0.7,atheist,7.5,0.0,322,2020-06-05 00:59:35.131
8614,55000.0,1974,6.0,"['was-full', 'now-full']",100.0,73,87,100,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-30k,3-mo,postgrad,white,female,0.4,7.3,2.0,catholic,7.5,1.9,440,2020-06-05 00:59:40.806
