_id,AnnualHouseholdIncome,BirthYear2020,CoronavirusConcern2,CoronavirusEmployment,CoronavirusIntent_Mask,CoronavirusIntent_SixFeet,CoronavirusIntent_StayHome,CoronavirusIntent_WashHands,CoronavirusLocalCommunity,CoronavirusSupportSystem,CoronavirusSymptomSelect,CoronavirusUnderstanding1,CoronavirusUnderstanding2,CoronavirusUnderstanding3,CoronavirusUnderstanding4,CoronavirusWhenShouldReopen,Education_Alt2,Ethnicity,Gender,HasCoronavirusBelief,PoliticalBeliefsNoOp,PoliticalPartyNoOp,Religion_Alt1,Religiosity_Alt2,TrumpApproveNoOp,ZipCode,startTime
5eb23c325548510033685dc6,49000.0,2001,10.0,['now-part'],100.0,100,69,100,1.0,"['other', 'fam-friend']",['none'],"['corona-similar-flu', 'young-invulnerable', 'elderly-more-risk']","['all-spread-covid', 'non-natives-spread-covid']",['asymptomatic-spread'],one-in-1k,4-mo,college,black,female,0.0,4.2,7.4,catholic,7.7,4.4,600,2020-05-06 04:18:57.910
5eb23c377831990025b25049,27000.0,1969,7.9,['now-disabled'],86.0,76,84,78,0.0,['no-one'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,yr-plus,highschool,white,female,0.0,6.8,7.4,something-else,8.1,9.8,035,2020-05-06 04:15:04.781
5eb23c6e3ea9a70023a786e2,35000.0,1965,9.1,['now-full'],100.0,100,100,100,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,1-mo,highschool,white,female,1.3,5.5,5.5,nothing-in-particular,5.1,3.5,324,2020-05-06 04:14:43.052
5eb23ca13ea9a70023a786e4,124000.0,1948,10.0,['was-part'],51.0,100,100,100,0.0,['local-gov'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-30k,2-mo,postgrad,white,male,0.0,10.0,5.1,jewish,10.0,10.0,937,2020-05-06 04:21:01.873
5eb23cb7b742c60023eb0031,30000.0,1989,5.3,['was-full'],56.0,98,79,93,0.0,['no-one'],['none'],['corona-all-hospitalize'],['all-spread-covid'],['asymptomatic-spread'],three-percent,1-mo,highschool,white,female,0.0,5.0,5.5,nothing-in-particular,0.0,5.6,985,2020-05-06 04:23:25.631
5eb23cdf994f43001d38b0de,50000.0,1984,5.4,['now-full'],69.0,70,66,68,2.0,"['no-one', 'employer']","['dry-cough', 'fever']",['young-invulnerable'],['all-spread-covid'],['only-sick-spread'],almost-all,1-wk,some-college,other-mixed,male,6.1,6.7,6.2,orthodox,6.4,6.9,913,2020-05-06 04:24:09.570
5eb23ce57831990025b2504e,75000.0,1983,8.1,['was-full'],74.0,80,74,77,0.0,['employer'],"['headache', 'fever']","['corona-similar-flu', 'young-invulnerable']",['ethnicity-spreads-covid'],['asymptomatic-spread'],one-in-1k,3-wk,college,black,male,2.4,5.6,6.9,catholic,7.8,1.2,800,2020-05-06 04:23:51.335
5eb23cfb7831990025b2504f,10000.0,1997,10.0,['was-part'],100.0,100,100,100,1000.0,"['fam-friend', 'employer', 'local-gov', 'state-gov']","['dry-cough', 'diarrhea', 'muscle-ache', 'fatigue', 'nasal', 'headache', 'fever']","['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['only-sick-spread'],one-in-1k,4-mo,highschool,white,female,0.0,5.0,4.7,something-else,10.0,0.0,477,2020-05-06 04:21:32.338
5eb23d055548510033685dc8,75000.0,1999,10.0,['now-part'],100.0,100,100,100,2.0,['private-org'],['none'],"['corona-similar-flu', 'young-invulnerable']",['ethnicity-spreads-covid'],"['asymptomatic-spread', 'only-sick-spread']",one-in-1k,2-wk,college,other-mixed,female,1.1,4.8,0.3,catholic,10.0,0.2,317,2020-05-06 04:24:42.464
5eb23d0db96a190032735c63,16000.0,1994,4.9,['was-part'],79.0,100,93,71,0.0,['fam-friend'],['none'],['corona-all-hospitalize'],['all-spread-covid'],['asymptomatic-spread'],one-in-30k,1-mo,highschool,white,female,4.6,4.8,5.4,nothing-in-particular,2.3,4.6,442,2020-05-06 04:21:12.363
5eb23d197831990025b25051,69000.0,1975,8.3,['was-part'],40.0,66,64,70,1400.0,['fam-friend'],['none'],['corona-all-hospitalize'],['all-spread-covid'],['asymptomatic-spread'],thirty-percent,1-mo,college,hispanic-latino,male,2.2,6.6,5.2,other-protestant,2.3,0.9,871,2020-05-06 04:23:23.083
5eb23d1b61e392001d8dc559,55000.0,1964,5.0,"['was-full', 'now-full']",55.0,100,100,100,0.0,['no-one'],['none'],"['corona-all-hospitalize', 'elderly-more-risk', 'young-invulnerable']",['all-spread-covid'],['asymptomatic-spread'],three-percent,1-mo,some-college,white,male,0.0,5.0,5.2,agnostic,5.2,10.0,305,2020-05-06 04:17:39.090
5eb23d245548510033685dca,75000.0,1997,5.4,"['was-part', 'was-full']",30.0,26,66,64,0.0,"['local-gov', 'state-gov']","['fatigue', 'sore-throat']",['corona-similar-flu'],['ethnicity-spreads-covid'],['only-sick-spread'],one-in-1k,3-wk,college,black,male,7.0,6.1,2.3,catholic,6.1,6.5,301,2020-05-06 04:27:33.665
5eb23d249f1a0d002cba7258,30000.0,1994,10.0,['was-full'],100.0,100,94,90,0.0,"['fam-friend', 'employer', 'local-gov', 'state-gov', 'fedgov']",['none'],"['elderly-more-risk', 'corona-all-hospitalize', 'corona-kills-most']",['all-spread-covid'],['asymptomatic-spread'],almost-all,2-mo,highschool,black,female,10.0,5.2,0.0,something-else,10.0,7.3,372,2020-05-06 04:22:41.324
5eb23d319f1a0d002cba725a,9000.0,2000,5.6,"['was-part', 'was-disabled']",43.0,38,58,53,4.0,"['fedgov', 'local-gov']",['none'],['none-true'],['non-natives-spread-covid'],['infect-from-animal'],almost-all,2-wk,postgrad,black,female,0.0,5.3,5.1,nothing-in-particular,3.8,0.0,947,2020-05-06 04:23:10.613
5eb23d333ea9a70023a786e8,7373.0,1997,9.7,['was-part'],100.0,100,100,96,6262.0,['fedgov'],"['nasal', 'headache']",['young-invulnerable'],['non-natives-spread-covid'],['only-sick-spread'],one-in-1k,few-days,highschool,hispanic-latino,female,8.4,10.0,10.0,evangelical-protestant,9.9,10.0,627,2020-05-06 04:27:27.760
5eb23d3f994f43001d38b0df,180000.0,1983,6.9,['now-full'],87.0,86,95,78,0.0,"['fam-friend', 'employer']","['dry-cough', 'sore-throat']","['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,1-yr,college,white,female,5.7,5.1,7.2,agnostic,1.8,5.3,499,2020-05-06 04:22:40.903
5eb23d4cb96a190032735c64,99999.0,1999,0.0,['was-full'],72.0,80,80,30,0.0,['fam-friend'],['none'],['none-true'],"['non-natives-spread-covid', 'all-spread-covid']",['infect-from-animal'],thirty-percent,1-mo,postgrad,asian,male,0.0,9.4,1.6,evangelical-protestant,9.2,7.2,544,2020-05-06 04:26:47.368
5eb23d607831990025b25053,60000.0,1976,5.0,"['now-full', 'was-full']",95.0,76,23,94,0.0,['employer'],['none'],['none-true'],['all-spread-covid'],['asymptomatic-spread'],three-in-ten,immediate,some-college,white,male,0.0,6.0,5.2,buddhist,1.9,7.4,761,2020-05-06 04:25:17.086
5eb23dac3ea9a70023a786ed,20000.0,2000,9.7,['was-part'],100.0,100,100,100,0.0,"['fam-friend', 'religious']","['dry-cough', 'short-breath', 'diarrhea', 'headache', 'fever', 'sore-throat']","['corona-similar-flu', 'elderly-more-risk', 'corona-all-hospitalize']",['ethnicity-spreads-covid'],"['only-sick-spread', 'asymptomatic-spread']",one-in-1k,1-mo,some-college,hispanic-latino,female,8.0,5.0,4.7,evangelical-protestant,10.0,10.0,488,2020-05-06 04:24:50.488
5eb23dadb96a190032735c66,12000.0,1978,8.4,['now-disabled'],69.0,61,71,100,0.0,"['state-gov', 'fedgov', 'local-gov']",['none'],['none-true'],['all-spread-covid'],['asymptomatic-spread'],three-percent,immediate,some-college,white,male,0.4,3.3,10.0,something-else,7.3,4.0,900,2020-05-06 04:17:42.576
5eb23db5cadd670031ee235d,30000.0,1976,8.1,"['was-full', 'now-jobless']",98.0,96,99,100,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,2-wk,highschool,white,female,2.2,1.7,0.5,something-else,7.1,2.1,330,2020-05-06 04:23:50.833
5eb23dd47831990025b25057,25000.0,1988,0.2,['was-full'],21.0,24,18,36,0.0,"['fam-friend', 'employer']",['none'],['corona-all-hospitalize'],['all-spread-covid'],['asymptomatic-spread'],three-in-ten,2-mo,some-college,white,female,0.2,5.4,5.0,atheist,2.4,2.2,841,2020-05-06 04:22:53.196
5eb23ddf5548510033685dcc,175000.0,1988,0.0,['was-full'],0.0,0,0,86,0.0,['employer'],['none'],['corona-similar-flu'],['all-spread-covid'],"['asymptomatic-spread', 'only-sick-spread', 'infect-from-animal']",one-in-30k,yr-plus,postgrad,hispanic-latino,male,0.0,9.4,0.3,nothing-in-particular,0.0,9.8,977,2020-05-06 04:26:07.210
5eb23e4d61e392001d8dc55d,90000.0,1974,3.4,['was-full'],81.0,86,51,62,1.0,"['fam-friend', 'state-gov']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,1-mo,some-college,white,male,0.0,8.3,8.5,other-protestant,7.1,8.2,563,2020-05-06 04:18:16.121
5eb23e64b96a190032735c6a,16000.0,1999,10.0,['was-part'],92.0,94,90,66,0.0,['no-one'],['none'],"['elderly-more-risk', 'corona-all-hospitalize', 'corona-kills-most']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,2-mo,some-college,hispanic-latino,female,0.0,4.2,5.1,catholic,2.2,3.7,780,2020-05-06 04:21:14.213
5eb23ea09f1a0d002cba7264,150000.0,1985,9.9,['was-full'],100.0,100,100,100,0.0,['fam-friend'],['none'],"['corona-all-hospitalize', 'elderly-more-risk']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,yr-plus,college,black,male,1.4,0.9,0.9,other-protestant,7.6,0.1,900,2020-05-06 04:21:09.297
5eb23eaf61e392001d8dc560,12000.0,1979,5.1,['now-disabled'],90.0,100,94,97,0.0,['fedgov'],['none'],"['corona-similar-flu', 'elderly-more-risk', 'corona-all-hospitalize', 'corona-kills-most']",['all-spread-covid'],['asymptomatic-spread'],almost-all,1-wk,highschool,hispanic-latino,male,0.2,4.9,1.0,catholic,10.0,0.1,857,2020-05-06 04:16:56.499
5eb23ee2b742c60023eb003c,80000.0,1950,9.3,['now-full'],100.0,97,100,100,0.0,['fam-friend'],['none'],['corona-all-hospitalize'],['all-spread-covid'],['asymptomatic-spread'],one-in-30k,1-mo,college,white,male,2.4,4.6,2.7,jewish,4.5,0.5,441,2020-05-06 04:24:21.973
5eb23ee3994f43001d38b0e7,12000.0,1973,10.0,['was-full'],76.0,74,72,96,1.0,"['fam-friend', 'local-community']",['fatigue'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,2-mo,highschool,white,male,4.9,9.6,10.0,nothing-in-particular,0.6,9.6,286,2020-05-06 04:24:46.244
5eb23eed61e392001d8dc562,90000.0,1945,9.7,['now-retired'],99.0,100,100,100,0.0,['no-one'],['none'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],thirty-percent,2-mo,college,white,male,0.0,4.6,2.2,jewish,6.7,0.0,926,2020-05-06 04:22:26.243
5eb23efb3ea9a70023a786f4,65000.0,1986,6.0,['was-full'],100.0,100,100,100,0.0,['no-one'],"['fatigue', 'headache']",['corona-similar-flu'],['all-spread-covid'],['asymptomatic-spread'],three-in-ten,1-mo,some-college,white,female,0.0,3.6,5.7,catholic,0.3,8.1,080,2020-05-06 04:27:37.393
5eb23fc461e392001d8dc569,90000.0,1964,8.5,"['was-full', 'now-full']",100.0,100,68,100,0.0,"['employer', 'fam-friend', 'local-gov']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,2-mo,college,white,female,2.4,2.9,1.6,catholic,2.6,0.2,941,2020-05-06 04:27:39.956
5eb24188b96a190032735c75,6000.0,1999,4.9,['was-full'],56.0,54,50,54,2.0,['fam-friend'],['none'],['corona-only-elderly'],['ethnicity-spreads-covid'],['infect-from-animal'],one-in-1k,few-days,college,white,male,5.1,5.5,5.3,catholic,5.7,5.8,087,2020-05-06 04:45:22.063
5eb241ed9fe7660025a6d9d0,140000.0,1984,6.5,['was-full'],89.0,82,69,100,4.0,['fedgov'],['none'],['corona-all-hospitalize'],['ethnicity-spreads-covid'],['asymptomatic-spread'],three-percent,1-wk,postgrad,white,male,0.6,7.8,8.1,catholic,10.0,2.2,713,2020-05-06 04:44:12.130
5eb24200994f43001d38b0f8,250000.0,1973,10.0,['was-full'],100.0,100,100,100,0.0,"['fam-friend', 'employer', 'religious']",['fatigue'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,immediate,postgrad,white,male,0.0,8.0,8.0,evangelical-protestant,10.0,10.0,374,2020-05-06 04:45:35.283
5eb2424c9fe7660025a6d9d3,35000.0,1982,10.0,['was-full'],63.0,63,70,67,0.0,['fam-friend'],['none'],['none-true'],['all-spread-covid'],['only-sick-spread'],one-in-30k,2-wk,highschool,white,male,0.6,6.0,6.7,catholic,6.4,6.5,926,2020-05-06 04:47:09.785
5eb242525548510033685ddb,23000.0,1993,9.3,['now-jobless'],100.0,100,100,96,0.0,"['fam-friend', 'employer', 'religious']","['muscle-ache', 'fatigue', 'nasal', 'headache']","['corona-all-hospitalize', 'elderly-more-risk']",['all-spread-covid'],['asymptomatic-spread'],three-percent,yr-plus,some-college,white,female,2.5,3.0,4.1,mormon,9.9,0.0,834,2020-05-06 04:43:16.419
5eb2425dcadd670031ee2375,35000.0,1983,7.5,"['was-part', 'now-part']",32.0,71,74,66,0.0,"['fam-friend', 'employer', 'fedgov']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,2-mo,some-college,white,female,2.8,3.5,6.4,other-protestant,7.8,2.4,570,2020-05-06 04:46:14.399
5eb2427fb96a190032735c7b,80000.0,1997,6.6,['was-jobless'],100.0,100,100,100,0.0,"['fam-friend', 'state-gov', 'fedgov']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],"['asymptomatic-spread', 'infect-from-animal']",three-percent,4-mo,highschool,white,female,0.1,6.1,6.4,agnostic,2.8,6.9,996,2020-05-06 04:45:52.149
5eb2428f994f43001d38b0fb,100000.0,1951,7.4,['was-retired'],98.0,96,96,96,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,2-mo,postgrad,white,female,4.3,4.8,5.3,catholic,6.2,1.8,891,2020-05-06 04:46:07.779
5eb242be7831990025b25078,105000.0,1948,6.9,['was-retired'],66.0,64,60,65,0.0,"['fam-friend', 'religious']","['short-breath', 'dry-cough', 'fatigue']","['elderly-more-risk', 'corona-all-hospitalize']",['ethnicity-spreads-covid'],['asymptomatic-spread'],one-in-30k,1-mo,postgrad,white,male,0.0,10.0,10.0,evangelical-protestant,8.6,8.5,809,2020-05-06 04:45:34.858
5eb242cab96a190032735c7d,35000.0,1995,10.0,['was-full'],100.0,100,100,100,100.0,"['fam-friend', 'no-one']","['fatigue', 'muscle-ache', 'nasal', 'nausea-vomit']","['corona-all-hospitalize', 'corona-kills-most']",['all-spread-covid'],['only-sick-spread'],three-percent,3-wk,college,other-mixed,other,4.5,5.5,8.7,catholic,5.8,8.9,112,2020-05-06 04:48:26.391
5eb242d361e392001d8dc57e,22249.0,2000,5.1,['was-jobless'],0.0,5,66,100,100.0,['local-gov'],['diarrhea'],['corona-similar-flu'],['all-spread-covid'],['only-sick-spread'],one-in-1k,2-wk,highschool,black,male,8.3,0.8,1.6,catholic,0.5,8.8,236,2020-05-06 04:51:36.933
5eb242d9b96a190032735c7f,70000.0,1993,6.5,['now-part'],69.0,36,70,64,0.0,['local-gov'],['nasal'],['elderly-more-risk'],['all-spread-covid'],['only-sick-spread'],one-in-1k,2-wk,highschool,asian,male,6.8,6.7,7.7,buddhist,5.2,6.4,902,2020-05-06 04:51:05.019
5eb242f09f1a0d002cba727e,20000.0,1983,10.0,['was-part'],100.0,100,100,100,1.0,"['state-gov', 'local-gov', 'fedgov', 'fam-friend', 'employer']",['none'],"['elderly-more-risk', 'corona-all-hospitalize', 'corona-kills-most']","['all-spread-covid', 'ethnicity-spreads-covid']","['asymptomatic-spread', 'only-sick-spread']",almost-all,3-wk,highschool,black,female,0.0,9.3,10.0,nothing-in-particular,10.0,10.0,402,2020-05-06 04:46:12.473
5eb242fc61e392001d8dc580,64999.0,1980,0.7,['now-full'],54.0,40,12,70,0.0,"['fam-friend', 'state-gov', 'fedgov']",['none'],['corona-similar-flu'],['all-spread-covid'],['asymptomatic-spread'],one-in-30k,2-mo,some-college,asian,male,0.8,8.5,8.0,catholic,1.7,7.9,553,2020-05-06 04:49:44.609
5eb243125548510033685de2,141140.0,1972,7.7,"['was-full', 'now-full']",83.0,96,86,94,5.0,"['fam-friend', 'local-community']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,1-mo,college,white,female,1.5,6.0,6.8,other-protestant,2.2,0.9,507,2020-05-06 04:45:18.727
5eb2432e3ea9a70023a78708,40000.0,1964,10.0,['was-jobless'],100.0,100,95,99,0.0,['fam-friend'],['none'],['elderly-more-risk'],['all-spread-covid'],['only-sick-spread'],one-in-1k,3-mo,college,black,male,3.8,3.7,2.6,catholic,6.9,0.0,912,2020-05-06 04:49:23.908
5eb2432f7831990025b2507d,49000.0,1982,10.0,['was-full'],100.0,100,100,97,0.0,['fam-friend'],['none'],['elderly-more-risk'],['all-spread-covid'],['only-sick-spread'],almost-all,3-mo,some-college,white,female,0.2,2.8,2.9,something-else,7.9,2.9,981,2020-05-06 04:49:19.411
5eb243359f1a0d002cba7280,30000.0,1999,10.0,['was-full'],28.0,61,75,60,0.0,"['fam-friend', 'employer']",['none'],['elderly-more-risk'],['all-spread-covid'],['only-sick-spread'],one-in-30k,1-mo,college,hispanic-latino,female,0.0,7.6,7.3,other-protestant,7.2,6.9,123,2020-05-06 04:52:32.741
5eb2434ab96a190032735c82,250000.0,1979,9.8,['was-jobless'],100.0,100,100,100,5.0,"['fam-friend', 'local-community']","['short-breath', 'diarrhea', 'fatigue', 'nasal', 'sore-throat', 'headache', 'nausea-vomit']",['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],three-in-ten,1-mo,college,white,female,5.9,0.0,3.9,something-else,6.4,0.0,917,2020-05-06 04:49:56.444
5eb24354b742c60023eb005a,25000.0,1995,7.7,['was-full'],74.0,77,75,66,100000.0,['fam-friend'],"['dry-cough', 'short-breath', 'diarrhea', 'fatigue']","['corona-only-elderly', 'corona-similar-flu', 'elderly-more-risk']",['all-spread-covid'],['only-sick-spread'],three-percent,3-wk,school,black,female,7.0,7.5,7.5,catholic,7.1,8.0,601,2020-05-06 04:53:20.066
5eb243d89f1a0d002cba7282,12000.0,1976,7.8,['was-full'],63.0,87,19,82,2.0,['fam-friend'],"['fatigue', 'muscle-ache', 'nasal', 'sore-throat', 'headache', 'nausea-vomit']","['corona-all-hospitalize', 'elderly-more-risk']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,few-days,college,white,female,4.3,5.1,4.9,something-else,5.2,4.9,376,2020-05-06 04:46:47.680
5eb243fa9f1a0d002cba7283,40000.0,1999,6.6,['was-part'],97.0,96,97,63,0.0,"['fam-friend', 'state-gov', 'local-gov']",['none'],"['corona-similar-flu', 'elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,yr-plus,college,asian,male,1.1,4.1,6.5,nothing-in-particular,0.6,3.6,378,2020-05-06 04:52:00.458
5eb244087831990025b25081,24000.0,2002,5.8,['now-part'],100.0,27,62,100,0.0,['fam-friend'],['nasal'],['corona-all-hospitalize'],['ethnicity-spreads-covid'],['infect-from-animal'],three-percent,1-mo,highschool,white,female,2.4,0.0,5.0,nothing-in-particular,5.1,10.0,245,2020-05-06 04:55:01.934
5eb2440d5548510033685de6,8000.0,1963,5.2,['now-disabled'],58.0,100,100,100,0.0,"['state-gov', 'religious']",['none'],"['corona-similar-flu', 'elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,few-days,highschool,other-mixed,female,10.0,0.0,5.9,nothing-in-particular,5.0,5.4,296,2020-05-06 04:50:32.408
5eb24436b96a190032735c86,35000.0,1991,5.7,['was-full'],100.0,100,100,100,0.0,['fam-friend'],['none'],"['corona-similar-flu', 'elderly-more-risk']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,few-days,postgrad,white,female,1.1,4.2,3.1,catholic,10.0,1.7,154,2020-05-06 04:54:48.827
5eb244b57831990025b25086,25000.0,1981,5.4,"['now-disabled', 'was-disabled']",100.0,100,97,67,0.0,"['other', 'no-one']",['none'],['elderly-more-risk'],"['ethnicity-spreads-covid', 'all-spread-covid']",['asymptomatic-spread'],one-in-1k,6-mo,highschool,hispanic-latino,female,0.1,9.7,5.3,something-else,10.0,6.9,785,2020-05-06 04:50:14.328
5eb244ec61e392001d8dc589,31000.0,1969,7.9,['was-full'],87.0,100,91,93,2.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,3-mo,some-college,white,male,3.0,4.2,7.7,something-else,9.3,7.5,395,2020-05-06 04:52:35.401
5eb244f19f1a0d002cba7285,35000.0,1974,5.7,['was-part'],100.0,100,74,76,1.0,"['fam-friend', 'religious']","['dry-cough', 'muscle-ache', 'sore-throat']","['corona-similar-flu', 'elderly-more-risk', 'corona-all-hospitalize']","['ethnicity-spreads-covid', 'all-spread-covid']",['asymptomatic-spread'],three-in-ten,1-mo,college,hispanic-latino,male,3.4,7.2,6.7,evangelical-protestant,10.0,10.0,150,2020-05-06 04:52:41.028
5eb2453f3ea9a70023a78710,30000.0,1967,4.5,"['was-full', 'now-full']",14.0,77,29,96,0.0,['fam-friend'],['none'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],one-in-30k,2-mo,some-college,black,male,0.6,3.9,4.7,other-protestant,6.6,6.1,296,2020-05-06 04:53:20.463
5eb245a861e392001d8dc58d,140000.0,1979,1.2,['now-part'],46.0,100,42,99,0.0,['fam-friend'],['none'],"['corona-similar-flu', 'young-invulnerable', 'elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-30k,1-wk,college,white,male,0.0,10.0,10.0,evangelical-protestant,10.0,10.0,935,2020-05-06 04:47:01.480
5eb245f2994f43001d38b10d,45000.0,1975,5.2,"['was-full', 'now-full']",3.0,51,2,75,0.0,"['fam-friend', 'religious']",['none'],"['corona-similar-flu', 'corona-all-hospitalize', 'elderly-more-risk']",['all-spread-covid'],['asymptomatic-spread'],one-in-30k,1-wk,postgrad,white,male,0.0,10.0,10.0,evangelical-protestant,10.0,7.3,388,2020-05-06 04:52:35.401
5eb246167831990025b2508d,40000.0,1981,10.0,['was-jobless'],100.0,100,100,98,3.0,"['fam-friend', 'fedgov', 'local-gov']",['none'],"['corona-all-hospitalize', 'elderly-more-risk', 'corona-similar-flu']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,6-mo,highschool,white,female,0.0,5.1,4.9,something-else,6.7,10.0,186,2020-05-06 04:53:11.478
5eb246243ea9a70023a78718,40000.0,1939,1.7,['now-retired'],10.0,88,97,92,0.0,"['fam-friend', 'religious', 'local-community']",['fatigue'],"['corona-similar-flu', 'elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,immediate,some-college,white,female,1.3,9.8,10.0,evangelical-protestant,9.3,9.7,359,2020-05-06 04:50:34.455
5eb246acb742c60023eb0073,23333.0,1999,9.5,['now-part'],82.0,82,71,78,0.0,['no-one'],['lost-smell-taste'],['corona-only-elderly'],['non-natives-spread-covid'],['infect-from-animal'],three-percent,few-days,some-college,hispanic-latino,male,9.2,8.3,8.4,catholic,8.0,8.2,199,2020-05-06 05:08:27.482
5eb246bbb742c60023eb0074,17580.0,1996,8.0,['was-full'],83.0,81,81,82,1.0,"['religious', 'fam-friend']","['dry-cough', 'short-breath']",['corona-similar-flu'],['ethnicity-spreads-covid'],['asymptomatic-spread'],one-in-30k,2-mo,college,white,male,7.2,8.4,8.3,catholic,8.1,8.6,112,2020-05-06 05:08:23.384
5eb2470a61e392001d8dc594,40000.0,1999,7.1,"['now-full', 'now-part']",26.0,73,27,90,0.0,"['employer', 'fam-friend', 'local-community', 'private-org']","['nasal', 'fatigue']",['none-true'],"['non-natives-spread-covid', 'all-spread-covid']","['only-sick-spread', 'infect-from-animal', 'asymptomatic-spread']",one-in-30k,3-wk,some-college,hispanic-latino,female,0.0,0.6,0.0,nothing-in-particular,2.8,0.0,837,2020-05-06 05:08:00.695
5eb2470acadd670031ee2393,80000.0,1999,7.0,['was-part'],94.0,93,100,100,0.0,"['fam-friend', 'fedgov']","['diarrhea', 'headache']","['elderly-more-risk', 'corona-all-hospitalize']",['ethnicity-spreads-covid'],['asymptomatic-spread'],three-in-ten,2-wk,college,white,male,2.7,0.3,5.0,something-else,4.6,1.6,787,2020-05-06 05:06:47.379
5eb247325548510033685dfb,200000.0,2001,8.2,['now-part'],98.0,73,100,72,0.0,"['fam-friend', 'local-gov', 'state-gov']",['none'],['none-true'],['all-spread-covid'],['asymptomatic-spread'],three-percent,2-wk,school,hispanic-latino,male,4.2,5.1,5.0,catholic,3.4,2.9,900,2020-05-06 05:05:56.077
5eb247475548510033685dfc,80000.0,1989,7.1,['was-full'],100.0,100,100,100,0.0,"['fam-friend', 'employer']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']","['ethnicity-spreads-covid', 'all-spread-covid']","['asymptomatic-spread', 'only-sick-spread']",three-in-ten,5-mo,postgrad,white,female,1.3,0.3,0.0,agnostic,0.0,0.4,902,2020-05-06 05:08:55.700
5eb2476a61e392001d8dc596,30000.0,2001,6.8,"['was-part', 'now-part']",100.0,100,66,100,0.0,['fam-friend'],['none'],"['corona-all-hospitalize', 'elderly-more-risk']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,1-mo,highschool,black,female,4.8,0.0,3.0,nothing-in-particular,0.0,0.0,174,2020-05-06 05:07:25.323
5eb247809fe7660025a6d9ec,200000.0,2000,10.0,['now-part'],100.0,39,41,98,0.0,['fedgov'],['lost-smell-taste'],"['corona-kills-most', 'corona-similar-flu']",['all-spread-covid'],['infect-from-animal'],one-in-1k,2-mo,college,hispanic-latino,male,0.0,9.6,1.6,something-else,8.6,0.0,782,2020-05-06 05:09:53.627
5eb247aecadd670031ee2398,99000.0,1988,6.2,['now-jobless'],69.0,98,100,21,0.0,"['fedgov', 'local-community']",['lost-smell-taste'],['elderly-more-risk'],['all-spread-covid'],['only-sick-spread'],three-percent,2-wk,some-college,white,male,2.1,7.5,6.3,catholic,7.7,0.2,971,2020-05-06 05:11:55.094
5eb247c37831990025b25096,34000.0,1997,10.0,['was-full'],100.0,100,100,100,0.0,"['fam-friend', 'employer']",['headache'],['elderly-more-risk'],['all-spread-covid'],['only-sick-spread'],one-in-30k,6-mo,some-college,black,female,0.0,10.0,0.0,orthodox,8.7,0.0,331,2020-05-06 05:09:16.084
